datetime,iteration,island,cvMseMean,cvMseStd,cvSmapeMean,cvSmapeStd,holdoutRmse,holdoutSmape,holdoutMape,holdoutMse,holdoutIoa,full_parameters
1551919360,1,1,368.98764293452734,46.61332689353881,9.677626492607487,1.7769819562403701,17.58877470567263,10.994626567935445,5.286855565768251,309.3649956469093,0.40685994989954777,"[24.0, 425.0, 3.0, 243.0, 492.0, 377.0, 0.05830556284326817, 0.0514890538341915, 0.1762382273359013, 0.2210965352470888, 0.09686286309256979, 0.1483263511193927, 0.9074280834139982, 0.8444389524069066, 0.24735150877255882, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1551919969,2,4,155.3072400837449,54.10266804491662,6.056412865149605,1.286138599106287,11.526806254317842,7.6592756691077,1.6466084523565812,132.86726242458093,0.7231689808795545,"[29.0, 527.0, 1.0, 235.0, 153.0, 172.0, 0.18636988477989508, 0.20407331879371335, 0.041744715971088385, 0.12084960174781202, 0.21387725078788913, 0.05905664344453177, 0.22281741800946292, 0.21200875352358878, 0.46284692483426365, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1551921403,2,4,159.69821830181678,49.96563234050555,6.37640763558131,1.1408986553427718,12.433182041809827,8.59544971532222,2.9946682960773097,154.5840156847824,0.553226361929249,"[24.0, 555.0, 1.0, 66.0, 362.0, 183.0, 0.15404450452852958, 0.22816701473947573, 0.21712757819498024, 0.20516727400668414, 0.04898634478588097, 0.0831229279259205, 0.9139103107494012, 0.9949788169095652, 0.6870770041940115, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
1551923337,4,9,153.27876965656884,57.21589464947704,5.906566772049485,1.2673843341915605,12.3591467814465,8.592494376136651,1.274807617422073,152.74850916533939,0.746988493488254,"[16.0, 535.0, 3.0, 508.0, 352.0, 503.0, 0.10749064674116222, 0.1294483694629145, 0.08783222871987702, 0.2282442134212785, 0.1469606290436275, 0.042977300792537594, 0.8924765018490654, 0.8886961596989814, 0.7835091782744376, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
1551923687,3,10,168.8296657672985,52.167260480161886,6.505408508330407,1.0977172617135158,12.710903820794853,8.458197160987254,2.612513471040362,161.5670759414972,0.6414777325030987,"[19.0, 538.0, 3.0, 275.0, 470.0, 397.0, 0.24301338707709694, 0.1366690822200359, 0.10339972575702984, 0.2289553732328266, 0.1504925821219212, 0.2285960057746438, 0.26946002846827893, 0.27283515441897743, 0.05270208706184341, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
1551924959,5,10,149.36842112721496,57.32110953422676,5.839931364822054,1.154490010552865,11.819258391924276,8.246883873828931,2.5695989495756413,139.6948689350724,0.6294919959161853,"[30.0, 546.0, 4.0, 263.0, 216.0, 74.0, 0.09286919124834206, 0.14190318461624055, 0.23640589788456928, 0.13448401789537012, 0.1270997177667231, 0.19429525962036287, 0.9375238196677331, 0.03941366443013171, 0.8789439269262355, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
1551926188,6,3,172.6958531314108,52.756759869276785,6.3813685345573266,1.1882231682035962,13.170751813603092,8.6309945112877,2.4908506145175866,173.46870333552914,0.6414799363948248,"[26.0, 534.0, 3.0, 383.0, 323.0, 482.0, 0.08579302627374416, 0.01806798878217351, 0.16957386037784428, 0.22203679312006988, 0.1009926121617359, 0.08674913720548305, 0.20369810838486854, 0.7357242503934714, 0.4812565125297094, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1551926653,7,9,171.01220260505465,52.07054714192345,6.274100622570139,1.191675676475512,12.189362399659025,8.20147186999474,2.311294542478388,148.58055571022123,0.6216044779057567,"[22.0, 389.0, 3.0, 84.0, 487.0, 284.0, 0.14238540870703298, 0.11753698791986983, 0.03404180668227223, 0.06333556354811173, 0.20740005903440067, 0.1835286075318604, 0.8712927414743623, 0.9662258019345423, 0.06256340309016059, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]"
1551926816,6,7,154.68101211630557,64.44137158619307,5.947321339499792,1.1740774737283957,67.66924753437614,9.407676436152187,2.3823486934953046,4579.127061868671,0.1584055053176585,"[13.0, 444.0, 4.0, 430.0, 424.0, 224.0, 0.13963388657124454, 0.03019064878935533, 0.01136509966814181, 0.12893468521391246, 0.010375965512816342, 0.1433266572174219, 0.39877076651595805, 0.8161241556461711, 0.302127306786849, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
1551929150,8,10,150.95550299247276,54.718580000524874,6.001514995542903,1.1891304171968158,11.642628720238092,7.736063398620652,1.986261691594698,135.55080351731286,0.7071376665961461,"[10.0, 443.0, 1.0, 269.0, 132.0, 220.0, 0.18739152605668172, 0.1618966609246626, 0.1830444557808983, 0.13405748420931637, 0.2419486282400529, 0.1840327669876832, 0.30089627742146074, 0.019879387385731175, 0.6905546300399742, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
