datetime,sensor.flower1_moisture,sensor.flower1_conductivity,sensor.flower1_temperature,sensor.flower1_light_intensity,sensor.dark_sky_precip_intensity,sensor.dark_sky_precip_probability,sensor.yr_symbol,sensor.dark_sky_humidity,sensor.dark_sky_temperature,sensor.dark_sky_apparent_temperature,sensor.dark_sky_cloud_coverage,sensor.dark_sky_visibility,sensor.flower1_battery,sensor.humidity,sensor.temperature,sensor.brightness,sensor.pressure,sun.sun_above_horizon,sun.sun_below_horizon,sensor.dark_sky_precip_intensity-1,sensor.dark_sky_precip_probability-1,sensor.yr_symbol-1,sensor.dark_sky_humidity-1,sensor.dark_sky_temperature-1,sensor.dark_sky_apparent_temperature-1,sensor.dark_sky_cloud_coverage-1,sensor.dark_sky_visibility-1,sensor.flower1_conductivity-1,sensor.flower1_temperature-1,sensor.flower1_moisture-1,sensor.flower1_battery-1,sensor.humidity-1,sensor.temperature-1,sensor.brightness-1,sensor.pressure-1,sun.sun_above_horizon-1,sun.sun_below_horizon-1,sensor.flower1_light_intensity-1,sin_cyclical_month,cos_cyclical_month,sin_cyclical_day_of_week,cos_cyclical_day_of_week,sin_cyclical_day_of_year,cos_cyclical_day_of_year,sin_cyclical_week_of_year,cos_cyclical_week_of_year,sin_cyclical_day,cos_cyclical_day,sin_cyclical_hour,cos_cyclical_hour,sin_cyclical_week_day,cos_cyclical_week_day,sin_cyclical_week,cos_cyclical_week
2018-06-23 10:00:00,-0.8822708065604699,1.6370724278803057,-0.45114006210679947,2.913503579073324,-0.21010589361320187,-0.21994030992356722,0.014158370884001611,-0.30218808841045763,-0.6107861969362386,-0.6120245150957161,0.8144389222369551,0.8427793181397654,-3.4599564562315592,0.146316617030025,-0.21801854169844403,0.31457641486347687,2.2900469344127616,0.7090963498319399,-0.7090963498319394,-0.20997162164511035,-0.2196483789072784,0.014266544566678738,-0.30355034742662085,-0.6091369634008638,-0.6103750309163803,0.8162682355258016,0.8428127407925053,1.6324027810310882,-0.45018563777204423,-0.8809787729652647,-3.4599564562315592,0.14487902839516442,-0.217338761558744,0.3147430793176994,2.2817462799021206,0.7090963498319399,-0.7090963498319394,2.8958666398506128,-1.9431610072283625,1.9431610072283512,-1.305268862139462,0.4534945875573817,-1.8666117723920452,1.1427260148131977,-2.0907719105482006,1.2316382241897514,-1.197296501903618,-0.2726501570992682,0.5786266718906279,-1.3187451065554687,-1.305268862139462,0.4534945875573817,-2.0907719105482006,1.2316382241897514
2018-06-23 11:00:00,-0.8108772800173178,1.4721387062444728,-0.06679024240139578,1.9808835035592487,-0.21010589361320187,-0.21994030992356722,0.014158370884001611,-0.3942669889351478,-0.525071158019256,-0.5263936759359279,0.7206878098372184,0.4748211545390968,-3.4599564562315592,0.041694502515690915,-0.08356700840590045,0.9183704032229195,2.239861172551341,0.7090963498319399,-0.7090963498319394,-0.20997162164511035,-0.2196483789072784,0.014266544566678738,-0.30355034742662085,-0.6091369634008638,-0.6103750309163803,0.8162682355258016,0.8428127407925053,1.6324027810310882,-0.45018563777204423,-0.8809787729652647,-3.4599564562315592,0.14487902839516442,-0.217338761558744,0.3147430793176994,2.2817462799021206,0.7090963498319399,-0.7090963498319394,2.8958666398506128,-1.9431610072283625,1.9431610072283512,-1.305268862139462,0.4534945875573817,-1.8666117723920452,1.1427260148131977,-2.0907719105482006,1.2316382241897514,-1.197296501903618,-0.2726501570992682,0.19934919720275499,-1.420455399778349,-1.305268862139462,0.4534945875573817,-2.0907719105482006,1.2316382241897514
2018-06-23 12:00:00,-0.8108772800173178,1.332579403321845,0.48151299689862054,1.8651487956341384,-0.21010589361320187,-0.21994030992356722,0.014158370884001611,-0.48634588945983753,-0.3939775690873993,-0.3954288631033099,0.3688317830530213,-0.01897175840614265,-3.4599564562315592,-0.10352620202769364,0.1489513690223707,0.6231528130778418,2.100425717883538,0.7090963498319399,-0.7090963498319394,-0.20997162164511035,-0.2196483789072784,0.014266544566678738,-0.3957086535951483,-0.5233864943516693,-0.5247091656292492,0.7224123335742498,0.47484847741475006,1.467712128216291,-0.06585147712143075,-0.8096167855210717,-3.4599564562315592,0.040169972529465324,-0.08287944530790176,0.918571212760196,2.2316474672162903,0.7090963498319399,-0.7090963498319394,1.967702615327056,-1.9431610072283625,1.9431610072283512,-1.305268862139462,0.4534945875573817,-1.8666117723920452,1.1427260148131977,-2.0907719105482006,1.2316382241897514,-1.197296501903618,-0.2726501570992682,-0.19453455550515522,-1.420455399778349,-1.305268862139462,0.4534945875573817,-2.0907719105482006,1.2316382241897514
2018-06-23 13:00:00,-0.8108772800173178,1.0407735881199869,1.244837114355507,3.558096237126962,-0.21010589361320187,-0.21994030992356722,0.014158370884001611,-0.7625825910339071,-0.3125842968385014,-0.3141155452456975,0.2299412461645224,0.03396561890433293,-3.4599564562315592,0.39042402334335874,-0.4707981375580128,0.3950716502796228,1.990519966014834,0.7090963498319399,-0.7090963498319394,-0.20997162164511035,-0.2196483789072784,0.014266544566678738,-0.4878669597636753,-0.3922387181587826,-0.3936907834254007,0.3701630225462042,-0.018952621316249744,1.3283584989114627,0.4824294233871366,-0.8096167855210717,-3.4599564562315592,-0.105171410938808,0.14965239184664303,0.6233369277997858,2.0924535909839186,0.7090963498319399,-0.7090963498319394,1.8525208868771113,-1.9431610072283625,1.9431610072283512,-1.305268862139462,0.4534945875573817,-1.8666117723920452,1.1427260148131977,-2.0907719105482006,1.2316382241897514,-1.197296501903618,-0.2726501570992682,-0.5738120301930275,-1.3187451065554692,-1.305268862139462,0.4534945875573817,-2.0907719105482006,1.2316382241897514
2018-06-23 14:00:00,-0.8108772800173178,0.9202450992322628,1.5243642559594373,1.6654048367808139,-0.21010589361320187,-0.21994030992356722,0.014158370884001611,-0.7902062611913141,-0.1771689412385621,-0.17883321111090586,0.7768227351629868,0.16847862682438902,-3.4599564562315592,0.3787859099634462,-0.5047932898186162,0.3568612623139711,1.84964664005407,0.7090963498319399,-0.7090963498319394,-0.20997162164511035,-0.2196483789072784,0.014266544566678738,-0.7643418782692567,-0.31081180217089355,-0.31234420546367275,0.2311172418772388,0.0339856335564954,1.0369827285468216,1.245722441742202,-0.8096167855210717,-3.4599564562315592,0.3891892888362474,-0.47013299000007025,0.39524286681046705,1.9827382559618094,0.7090963498319399,-0.7090963498319394,3.5373794395269615,-1.9431610072283625,1.9431610072283512,-1.305268862139462,0.4534945875573817,-1.8666117723920452,1.1427260148131977,-2.0907719105482006,1.2316382241897514,-1.197296501903618,-0.2726501570992682,-0.9103539516422571,-1.1228679072644192,-1.305268862139462,0.4534945875573817,-2.0907719105482006,1.2316382241897514
2018-06-23 15:00:00,-0.953664333103622,1.3706410313916526,0.41163121149763854,0.3514471761683711,-0.21010589361320187,-0.21994030992356722,0.014158370884001611,-0.845453601506128,-0.25784191904278064,-0.25942694208482364,1.3352784355688259,0.031204354812129322,-3.4599564562315592,0.2884878048473745,-0.6210895550282375,0.15595205805414886,1.7678317822349119,0.7090963498319399,-0.7090963498319394,-0.20997162164511035,-0.2196483789072784,0.014266544566678738,-0.7919893701198149,-0.17534047291670354,-0.17700653593442317,0.7786100032612903,0.16850087134789216,0.9166318668744698,1.5252381949426483,-0.8096167855210717,-3.4599564562315592,0.37754150414248994,-0.5041301101285434,0.3570303180136448,1.8421089996156264,0.7090963498319399,-0.7090963498319394,1.653731303003553,-1.9431610072283625,1.9431610072283512,-1.305268862139462,0.4534945875573817,-1.8666117723920452,1.1427260148131977,-2.0907719105482006,1.2316382241897514,-1.197296501903618,-0.2726501570992682,-1.1792005451158003,-0.8473511176980553,-1.305268862139462,0.4534945875573817,-2.0907719105482006,1.2316382241897514
2018-06-23 16:00:00,-1.096451386189926,1.4509933573168017,-0.018410544816099512,0.2513343963090949,-0.21010589361320187,-0.21994030992356722,0.20221612155700025,-0.8362457114536591,-0.25111917089242874,-0.25271079783699685,1.5237727356317885,0.08863864792990074,-3.4599564562315592,0.25302348324969337,-0.7089541204339701,0.21732866622876626,1.655204207478837,0.7090963498319399,-0.7090963498319394,-0.20997162164511035,-0.2196483789072784,0.014266544566678738,-0.847284353820931,-0.2560467967277097,-0.25763323267525207,1.3376899130344218,0.03122432368980679,1.3663640341764158,0.4125504850870256,-0.9523407604094577,-3.4599564562315592,0.2871683609780961,-0.6204331073475382,0.1561097521609647,1.7604358898575627,0.7090963498319399,-0.7090963498319394,0.3460517212024028,-1.9431610072283625,1.9431610072283512,-1.305268862139462,0.4534945875573817,-1.8666117723920452,1.1427260148131977,-2.0907719105482006,1.2316382241897514,-1.197296501903618,-0.2726501570992682,-1.360412688667053,-0.51262855773307,-1.305268862139462,0.4534945875573817,-2.0907719105482006,1.2316382241897514
2018-06-23 17:00:00,-1.096451386189926,1.4277334734963638,-0.22268037906512628,0.04951353372447459,-0.21010589361320187,-0.21994030992356722,0.20221612155700025,-0.5968405700894653,-0.3586831412980541,-0.3601691058022213,1.7635242576416972,1.333795188340849,-3.4599564562315592,0.20423633495556745,-0.7830217706107027,0.0967992277583426,1.586117291140257,0.7090963498319399,-0.7090963498319394,-0.20997162164511035,-0.2196483789072784,0.20232554112744408,-0.8380685232040785,-0.24932126974345883,-0.25091434128018264,1.5263949010851607,0.08865956891686619,1.4465979419579835,-0.01747375060596821,-1.0950647352978435,-3.4599564562315592,0.2516745684023215,-0.7083027589447908,0.2174898312369559,1.6480034476333163,0.7090963498319399,-0.7090963498319394,0.24641727937548072,-1.9431610072283625,1.9431610072283512,-1.305268862139462,0.4534945875573817,-1.8666117723920452,1.1427260148131977,-2.0907719105482006,1.2316382241897514,-1.197296501903618,-0.2726501570992682,-1.440550706599214,-0.14352506838824447,-1.305268862139462,0.4534945875573817,-2.0907719105482006,1.2316382241897514
2018-06-23 18:00:00,-1.096451386189926,1.4467642875312676,-0.43232573526807333,-0.21630004382731982,-0.21010589361320187,-0.21994030992356722,0.20221612155700025,-0.5194942936487259,-0.6373716100762647,-0.6385838128030294,1.7172274120121975,-1.2946757690028055,-3.4599564562315592,0.28882357645538,-0.9102661952732954,-0.23701895353643973,1.5373459470825344,0.7090963498319399,-0.7090963498319394,-0.20997162164511035,-0.2196483789072784,0.20232554112744408,-0.5984569271659078,-0.3569297014914678,-0.3584166036012885,1.7664144034303983,1.333836750743296,1.4233723370738456,-0.22173526256014145,-1.0950647352978435,-3.4599564562315592,0.2028468778134654,-0.7823746966548708,0.09695357672038675,1.5790362276029506,0.7090963498319399,-0.7090963498319394,0.04556071519943982,-1.9431610072283625,1.9431610072283512,-1.305268862139462,0.4534945875573817,-1.8666117723920452,1.1427260148131977,-2.0907719105482006,1.2316382241897514,-1.197296501903618,-0.2726501570992682,-1.4136711287292931,0.23258463306782381,-1.305268862139462,0.4534945875573817,-2.0907719105482006,1.2316382241897514
2018-06-23 19:00:00,0.7597803039320278,5.84499686448681,-0.7978612281347508,-0.3803453385456167,-0.21010589361320187,-0.21994030992356722,0.20221612155700025,-0.3600662544545486,-0.9049064285141194,-0.9058558259381255,1.7172274120121975,0.13202994080733765,-3.4599564562315592,0.41661981219168726,-1.0524929651283335,-0.6375493206776984,1.5171941254637034,0.7090963498319399,-0.7090963498319394,-0.20997162164511035,-0.2196483789072784,0.20232554112744408,-0.5210439499843451,-0.635733365565854,-0.6369451923423349,1.7200658098740766,-1.2946777797249824,1.4423751047063222,-0.4313720774604756,-1.0950647352978435,-3.4599564562315592,0.2875044116135088,-0.9096264870798809,-0.2368834822872331,1.5303493821759342,0.7090963498319399,-0.7090963498319394,-0.218982807282084,-1.9431610072283625,1.9431610072283512,-1.305268862139462,0.4534945875573817,-1.8666117723920452,1.1427260148131977,-2.0907719105482006,1.2316382241897514,-1.197296501903618,-0.2726501570992682,-1.2817674903820158,0.5878062106655341,-1.305268862139462,0.4534945875573817,-2.0907719105482006,1.2316382241897514
